ID	Column Name	KS Statistic	KS p-value	T-test p-value	Group 1 Mean - Group 2 Mean	KS Sign	Fraction Null in Group 1	Fraction Null in Group 2
28	Parabacteroides	0.19111111111110535	0.17004897432066512	0.08603835351813886	0.004735478888888884	+	0.0	0.0
9	Desulfosporosinus	0.19000000000000078	0.17004897432066512	0.5242594130690783	3.938253968253954E-6	+	0.0	0.0
108	Olsenella	0.18888888888888167	0.17771819260640098	0.032153981012698174	1.61026984126984E-5	+	0.0	0.0
91	Erysipelatoclostridium	0.18793650793651262	0.17771819260640098	8.241626987438911E-4	-2.696190476190479E-5	-	0.0	0.0
113	Pediococcus	0.18650793650793895	0.18565689176157318	0.5861253189125883	-6.741904761904735E-6	-	0.0	0.0
49	Lactobacillus	0.1863492063492126	0.18565689176157318	0.027217218175206705	-0.0013871311111111101	-	0.0	0.0
99	Fusobacterium	0.18396825396825384	0.20236294246327224	0.5087459005960374	3.391552380952363E-4	+	0.0	0.0
68	Flavonifractor	0.1831746031745961	0.20236294246327224	0.6471847747329458	6.130634920634823E-6	+	0.0	0.0
35	Clostridium	0.18126984126983425	0.2111399156490973	0.25876994999106606	0.00782824857142856	+	0.0	0.0
110	Enterococcus	0.17968253968254155	0.22020555870195024	0.11257194589936825	-1.4911428571428607E-5	-	0.0	0.0
31	Streptococcus	0.17444444444444418	0.2491749955050626	0.062396260120690814	-6.670900000000034E-4	-	0.0	0.0
48	Halorhodospira	0.17349206349206042	0.2594341690935974	0.2211659619030668	9.153015873015862E-6	+	0.0	0.0
78	Mannheimia	0.1723809523809519	0.2594341690935974	0.4291611764297312	4.749933333333334E-4	+	0.0	0.0
74	Thalassospira	0.17206349206349414	0.2699996716773546	0.2273223328685301	-0.0017975815873015819	-	0.0	0.0
61	Adlercreutzia	0.17095238095237497	0.2699996716773546	0.16483707591250363	1.8121666666666653E-4	+	0.0	0.0
57	Salmonella	0.17079365079365086	0.2699996716773546	0.6379377813938757	-2.912746031746052E-5	-	0.0	0.0
70	Desulfovibrio	0.1674603174603131	0.2920585111698587	0.33822501937216753	4.4533634920634457E-4	+	0.0	0.0
21	Pseudomonas	0.16698412698412485	0.3035549830222197	0.9200830870506755	1.2677460317460148E-5	+	0.0	0.0
36	Butyricimonas	0.16476190476190122	0.31536395612605395	0.29300428707321435	4.3385682539682667E-4	+	0.0	0.0
106	Porphyromonas	0.16428571428571298	0.31536395612605395	0.16246693958728164	9.84285714285713E-6	+	0.0	0.0
98	Paenibacillus	0.162222222222223	0.32748548447955916	0.5246201917485604	7.288095238095224E-6	+	0.0	0.0
15	Akkermansia	0.1601587301587184	0.3526628463667678	0.12292687584261675	0.006315792857142852	+	0.0	0.0
39	Alkalispirillum	0.1601587301587184	0.3526628463667678	0.14432111305530915	1.774888888888894E-5	+	0.0	0.0
50	Serratia	0.15873015873016116	0.3526628463667678	0.41733352141979563	0.004102750634920634	+	0.0	0.0
26	Bacillus	0.15841269841269917	0.36571503102351555	0.20167405740580968	8.356825396825398E-6	+	0.0	0.0
25	Candidatus.Arthromitus	0.15793650793650382	0.36571503102351555	0.06425246404672817	2.4318253968253955E-5	+	0.0	0.0
73	Lachnospira	0.15396825396826108	0.39273070794065434	0.02475347753984461	-0.004516995873015879	-	0.0	0.0
122	Anaerococcus	0.15365079365079304	0.39273070794065434	0.31996977065724364	1.354771428571428E-4	+	0.0	0.0
95	Bifidobacterium	0.15365079365078282	0.39273070794065434	0.155487118072407	2.0206650793650794E-4	+	0.0	0.0
118	Citrobacter	0.149523809523809	0.43545538170557074	0.5678200031386238	-5.456984126984139E-6	-	0.0	0.0
51	Shigella	0.14904761904762553	0.43545538170557074	0.2091378727331078	-2.0411587301587325E-5	-	0.0	0.0
40	Macellibacteroides	0.14714285714284725	0.4502554359224339	0.08182902422147911	2.6059523809523817E-5	+	0.0	0.0
109	Flavobacterium	0.14682539682540185	0.4502554359224339	0.6878610690371187	-1.8792222222222143E-5	-	0.0	0.0
18	Tetragenococcus	0.14682539682538542	0.4502554359224339	0.04919788685791742	1.2721507936507942E-4	+	0.0	0.0
112	Intestinimonas	0.1460317460317454	0.4653192202251585	0.9011350380393144	6.41111111111095E-7	+	0.0	0.0
102	Papillibacter	0.14555555555555544	0.4653192202251585	0.13628784060037546	-5.73190476190476E-6	-	0.0	0.0
11	Peptostreptococcus	0.14444444444444443	0.4806353599086889	0.321873833653618	0.0014661125396825386	+	0.0	0.0
17	Campylobacter	0.14444444444444443	0.4806353599086889	0.8255056601326902	1.505396825396822E-6	+	0.0	0.0
66	Bacteroides	0.14380952380951173	0.4806353599086889	0.280502596113974	0.005745086984126988	+	0.0	0.0
42	Enterobacter	0.14317460317459718	0.4806353599086889	0.8507690107580306	-2.315512698412678E-4	-	0.0	0.0
107	Dysgonomonas	0.13904761904761165	0.5279614323123147	0.19740032628926107	1.3607777777777791E-5	+	0.0	0.0
64	Parasutterella	0.13857142857142823	0.5279614323123147	0.44583747867112267	1.7640984126984153E-4	+	0.0	0.0
132	Brevundimonas	0.13492063492062611	0.560495104473081	0.7177918755523196	7.339047619047593E-6	+	0.0	0.0
62	Corynebacterium	0.13476190476190708	0.560495104473081	0.09040605755754778	2.7310031746031766E-4	+	0.0	0.0
10	Ruminococcus	0.13412698412699253	0.5769981385685901	0.12138460037155008	-0.00931759142857145	-	0.0	0.0
12	Sarcina	0.13380952380951427	0.5769981385685901	0.8018652817748	6.169095238095132E-5	+	0.0	0.0
3	Hydrogenoanaerobacterium	0.1334920634920615	0.5769981385685901	0.5900948742768748	1.0848412698412759E-5	+	0.0	0.0
27	Gemella	0.13190476190475242	0.5936282557581772	0.2667621326181312	8.465598412698413E-4	+	0.0	0.0
94	Actinobacillus	0.12888888888887873	0.6271670417762616	0.42856004999304875	5.506507936507936E-6	+	0.0	0.0
13	Marvinbryantia	0.12682539682539756	0.6440194571446778	0.7362679899020097	4.50455555555554E-5	+	0.0	0.0
67	Butyrivibrio	0.12523809523809487	0.6608864386282611	0.3122305305046116	-0.0018631296825396852	-	0.0	0.0
60	Peptoniphilus	0.12206349206349038	0.6945301282244591	0.38619343384505544	1.2324936507936496E-4	+	0.0	0.0
54	Blautia	0.12206349206348133	0.6945301282244591	0.2373536073780781	0.005841444603174643	+	0.0	0.0
100	Megasphaera	0.12079365079365162	0.6945301282244591	0.2791728140694574	-4.9547777777777694E-5	-	0.0	0.0
81	Paludibacter	0.11968253968254033	0.711235195029689	0.41040509206044984	-1.630968253968253E-5	-	0.0	0.0
128	Turicibacter	0.11714285714284578	0.7442197259033893	0.08366348404733316	1.2192952380952381E-4	+	0.0	0.0
130	Natranaerovirga	0.11714285714284578	0.7442197259033893	0.08844154401891782	2.6656190476190468E-5	+	0.0	0.0
41	Propionispora	0.11539682539682611	0.7604177944983462	0.5046903351699362	3.7469841269841194E-6	+	0.0	0.0
125	Devosia	0.11523809523810036	0.7604177944983462	1.4302604179316307E-7	-1.1909206349206352E-5	-	0.0	0.0
129	Anaeroplasma	0.11523809523808393	0.7604177944983462	0.0787752069202038	2.969685714285713E-4	+	0.0	0.0
131	Howardella	0.11523809523808393	0.7604177944983462	0.0787752069202038	7.352190476190475E-5	+	0.0	0.0
14	Subdoligranulum	0.11476190476191217	0.7604177944983462	0.9774009235985713	4.716619047619858E-5	+	0.0	0.0
105	Enorma	0.11396825396825477	0.7604177944983462	0.6229430585760987	8.987777777777771E-6	+	0.0	0.0
55	Morganella	0.11301587301587357	0.776363380087464	0.809510709711039	3.121953968253993E-4	+	0.0	0.0
71	Prevotella	0.11253968253968849	0.776363380087464	0.5357317242200824	-6.219571428571404E-5	-	0.0	0.0
46	Klebsiella	0.10952380952380747	0.8073227168928092	0.4447909007279822	5.2668571428571444E-5	+	0.0	0.0
96	Haemophilus	0.10603174603174531	0.8367454060556158	0.8635649714476954	1.1592063492063447E-6	+	0.0	0.0
58	Eubacterium	0.10571428571429109	0.8367454060556158	0.3370575722136936	-0.003613549682539692	-	0.0	0.0
34	Anaerosporobacter	0.1057142857142851	0.8367454060556158	0.8292743814791872	3.4229841269841645E-5	+	0.0	0.0
65	Tatumella	0.10142857142856276	0.8772403412558947	0.40989823196261577	6.381428571428558E-6	+	0.0	0.0
24	Collinsella	0.09714285714285786	0.9013436422831755	0.7715940959777902	-8.003428571428349E-5	-	0.0	0.0
80	Leuconostoc	0.09190476190476993	0.9325030471043408	0.49262102761457593	-4.321746031746035E-6	-	0.0	0.0
82	Sporobacter	0.09047619047619626	0.9414655368786882	0.6919312889340536	-3.4807936507936583E-6	-	0.0	0.0
89	Eikenella	0.0903174603174699	0.9414655368786882	0.20271608916545825	-6.514761904761906E-6	-	0.0	0.0
134	Lonsdalea	0.08777777777776796	0.9571861970810588	0.3283927224691794	1.132936507936507E-5	+	0.0	0.0
141	Dechloromarinus	0.08587301587300611	0.9639452436648751	0.2115432052911238	1.651269841269842E-5	+	0.0	0.0
142	Ewingella	0.08587301587300611	0.9639452436648751	0.5817887087957518	4.728273015873008E-4	+	0.0	0.0
52	Bilophila	0.08317460317461067	0.969982945894297	0.8120652818465043	-3.765126984126921E-5	-	0.0	0.0
116	Robinsoniella	0.08015873015872943	0.9799779559351086	0.98402003280915	-1.3507936507935956E-7	-	0.0	0.0
92	Varibaculum	0.07492063492062317	0.9902696081545563	0.539336944972544	2.9729047619047743E-5	+	0.0	0.0
140	Rhodobacter	0.07047619047618492	0.9960282580366815	0.5770635549737149	1.9262063492063467E-5	+	0.0	0.0
63	Parvimonas	0.06936507936508951	0.9960282580366815	0.3650512342012945	-9.327222222222194E-5	-	0.0	0.0
85	Sporomusa	0.06444444444445396	0.9987151458373864	0.7611136982670068	-1.2384126984126973E-6	-	0.0	0.0
138	Francisella	0.06444444444445396	0.9987151458373864	0.2531656937855302	-5.251904761904758E-6	-	0.0	0.0
56	Providencia	0.06222222222221385	0.9991736569658024	0.7213473670908039	1.2896777777777796E-4	+	0.0	0.0
137	Yersinia	0.060634920634930256	0.9994887769610756	0.5579887030755248	-0.0014492590476190455	-	0.0	0.0
120	Plesiomonas	0.060634920634913825	0.9994887769610756	0.8014165691214984	9.23730158730162E-6	+	0.0	0.0
135	Rahnella	0.05904761904763012	0.9996971473702906	0.45415183799327474	-1.21874603174603E-5	-	0.0	0.0
126	Chryseobacterium	0.056190476190466465	0.9999086804678158	0.7288674758796927	-1.2414285714285759E-6	-	0.0	0.0
84	Aggregatibacter	0.05587301587300464	0.9999086804678158	0.7514380402058285	2.6847619047619104E-6	+	0.0	0.0
83	Aquisalimonas	0.05428571428570461	0.9999541201308876	0.9271916412451078	7.657142857142963E-7	+	0.0	0.0
117	Erwinia	0.05206349206349736	0.9999785020570597	0.5986592978422034	-2.627777777777791E-6	-	0.0	0.0
114	Shuttleworthia	0.03761904761903612	0.9999999999030296	0.6233391079999033	2.4786666666666563E-5	+	0.0	0.0
136	Hafnia	0.03476190476191432	0.9999999999915384	0.9544428879422263	3.0891587301587584E-5	+	0.0	0.0
133	Cellvibrio	0.03444444444445249	0.999999999999495	0.928208420504863	5.457142857142848E-7	+	0.0	0.0
139	Methylobacter	0.03317460317461429	0.999999999999495	0.2695199397210698	-1.7317142857142843E-5	-	0.0	0.0
144	Nitrosomonas	0.03317460317461429	0.999999999999495	0.26951993972106236	-5.5733333333333415E-6	-	0.0	0.0
124	Flexibacter	0.032857142857136035	0.999999999999495	0.5708230995662892	3.008095238095226E-6	+	0.0	0.0
123	Candidatus.Armantifilum	0.02809523809524328	1.0	0.9409807234051362	-1.6498412698412557E-6	-	0.0	0.0
115	Alicyclobacillus	0.0034920634920746485	1.0	0.930976879538334	-2.0673015873015247E-6	-	0.0	0.0
121	Aeromonas	0.0034920634920746485	1.0	0.930976879538333	-2.716825396825323E-6	-	0.0	0.0
127	Planifilum	0.0034920634920746485	1.0	0.930976879538333	-2.9780317460317504E-5	-	0.0	0.0
143	Thermus	0.0034920634920746485	1.0	0.930976879538333	-4.2253968253968147E-7	-	0.0	0.0
