ID	Column Name	KS Statistic	KS p-value	T-test p-value	Group 1 Mean - Group 2 Mean	KS Sign	Fraction Null in Group 1	Fraction Null in Group 2
32	Alistipes	0.21113816189896473	0.14195986887800083	0.025717449921354555	-0.0013605235544735207	-	0.0	0.0
42	Enterobacter	0.20821667681071232	0.15549781841748678	0.4891646087296935	0.0011152737674984792	+	0.0	0.0
66	Bacteroides	0.2076688983566649	0.15549781841748678	0.055601002173782776	0.011458367924528302	+	0.0	0.0
57	Salmonella	0.20712111990261717	0.15549781841748678	0.55903537776077	-4.122544126597703E-5	-	0.0	0.0
51	Shigella	0.20170419963481379	0.17771819260640098	1.1837804154307958E-9	-4.06139379184419E-5	-	0.0	0.0
106	Porphyromonas	0.20085209981740737	0.18565689176157318	0.09397931834233232	1.4649786975045648E-5	+	0.0	0.0
24	Collinsella	0.2007912355447352	0.18565689176157318	0.6101596916917151	1.5134650030432023E-4	+	0.0	0.0
53	Pseudobutyrivibrio	0.195009129640901	0.2111399156490973	0.056226945298413565	0.0058167913572732734	+	0.0	0.0
46	Klebsiella	0.19385270846013403	0.22020555870195024	0.14835589309743258	1.2398971393791857E-4	+	0.0	0.0
48	Halorhodospira	0.19367011564211822	0.22020555870195024	0.2111138052756285	1.0383140596469876E-5	+	0.0	0.0
15	Akkermansia	0.1918441874619602	0.2295640736263188	0.10585253090910796	0.007584020876445524	+	0.0	0.0
39	Alkalispirillum	0.1918441874619602	0.2295640736263188	0.08347095843294382	2.4055690809494805E-5	+	0.0	0.0
35	Clostridium	0.1903225806451616	0.23921936300013413	0.13889905440877837	0.013081444430919065	+	0.0	0.0
137	Yersinia	0.19001825928180105	0.23921936300013413	0.006275151202984232	-0.005485587948874014	-	0.0	0.0
40	Macellibacteroides	0.18843578819233142	0.2491749955050626	0.04381844609826122	3.443810103469262E-5	+	0.0	0.0
125	Devosia	0.18813146682897086	0.2491749955050626	2.675112528181034E-9	-1.304503956177724E-5	-	0.0	0.0
37	Coprobacillus	0.18673158855751704	0.2491749955050626	0.2718401495318651	3.548715763846608E-5	+	0.0	0.0
26	Bacillus	0.18557516737675006	0.2594341690935974	0.24887109646472572	7.932744978697503E-6	+	0.0	0.0
61	Adlercreutzia	0.1852099817407181	0.2594341690935974	0.41691016510517265	9.914430919050475E-5	+	0.0	0.0
54	Blautia	0.18502738892270265	0.2594341690935974	0.06364067476521794	0.010284256664637899	+	0.0	0.0
31	Streptococcus	0.18277541083384052	0.28087383922554887	0.3634735307565061	-3.79713390139987E-4	-	0.0	0.0
75	Pectobacterium	0.18277541083384052	0.28087383922554887	6.636032030292451E-6	-0.003239158551430308	-	0.0	0.0
78	Mannheimia	0.1821667681071209	0.28087383922554887	9.608689186270165E-6	-7.789789409616555E-4	-	0.0	0.0
25	Candidatus.Arthromitus	0.18052343274497906	0.2920585111698587	0.10033154905485546	2.45203895313451E-5	+	0.0	0.0
119	Chromobacterium	0.17930614729153954	0.2920585111698587	0.010235697762264661	-8.89300060864273E-6	-	0.0	0.0
18	Tetragenococcus	0.17863664029214887	0.3035549830222197	0.03290105819959357	1.585331710286063E-4	+	0.0	0.0
47	Oscillibacter	0.17851491174680412	0.3035549830222197	0.02692960524777537	-3.364209373097996E-4	-	0.0	0.0
14	Subdoligranulum	0.1781497261107725	0.3035549830222197	0.03796485315254831	-0.0029556047474132655	-	0.0	0.0
58	Eubacterium	0.17748021911138154	0.3035549830222197	0.38094957335890434	-0.004125383688374923	-	0.0	0.0
65	Tatumella	0.1772976262933661	0.31536395612605395	0.15921130471268052	1.2999391357273295E-5	+	0.0	0.0
71	Prevotella	0.1757151552038949	0.31536395612605395	0.09038568815328957	-1.6047255021302493E-4	-	0.0	0.0
12	Sarcina	0.1752282410225201	0.32748548447955916	0.6739713622574908	1.1864589166159429E-4	+	0.0	0.0
91	Erysipelatoclostridium	0.17340231284236096	0.3399189185925662	0.0013634037671412596	-2.695794278758365E-5	-	0.0	0.0
102	Papillibacter	0.17048082775410817	0.3526628463667678	0.28915718035529325	-4.491296409007908E-6	-	0.0	0.0
135	Rahnella	0.16944613511868478	0.36571503102351555	0.007859581099048354	-3.287334144856972E-5	-	0.0	0.0
136	Hafnia	0.16944613511868478	0.36571503102351555	0.628618282216703	-2.525640900791237E-4	-	0.0	0.0
67	Butyrivibrio	0.16926354230066898	0.36571503102351555	0.2913242208753525	-0.0021387425441265996	-	0.0	0.0
64	Parasutterella	0.16804625684723096	0.3790723461446418	0.23684909896730366	3.12290566037736E-4	+	0.0	0.0
5	Coprococcus	0.1676202069385272	0.3790723461446418	0.22905924921866416	0.00146399348752282	+	0.0	0.0
80	Leuconostoc	0.1675593426658546	0.3790723461446418	1.120297371298824E-7	-1.377419354838711E-5	-	0.0	0.0
70	Desulfovibrio	0.1634814363968352	0.40668500491804727	0.5750590458231064	2.689586731588565E-4	+	0.0	0.0
101	Herbaspirillum	0.16256847230675583	0.4209290251842247	0.8710863128928013	-3.0632440657334136E-5	-	0.0	0.0
87	Actinomyces	0.16195982958003663	0.4209290251842247	0.9353322089214118	6.237979306147136E-7	+	0.0	0.0
88	Gardnerella	0.1608034083992692	0.4209290251842247	0.41492449531632547	-3.257041996348136E-5	-	0.0	0.0
36	Butyricimonas	0.15672550213024947	0.4653192202251585	0.9017041593678983	-5.361162507608102E-5	-	0.0	0.0
28	Parabacteroides	0.15636031649421822	0.4653192202251585	0.16552874660389227	0.004210302008520994	+	0.0	0.0
120	Plesiomonas	0.15587340231284186	0.4653192202251585	0.5166782815976314	-2.209902617163723E-5	-	0.0	0.0
49	Lactobacillus	0.15514303104077903	0.4806353599086889	0.47133912703342795	-5.519639074863083E-4	-	0.0	0.0
90	Oribacterium	0.1499087035909923	0.511971705298497	0.49297154080647554	4.060864272671912E-6	+	0.0	0.0
105	Enorma	0.14893487522824111	0.5279614323123147	0.3482456788203647	1.9686122945830777E-5	+	0.0	0.0
9	Desulfosporosinus	0.1455264759586123	0.560495104473081	0.9682979934221735	2.8648813146684387E-7	+	0.0	0.0
11	Peptostreptococcus	0.14497869750456494	0.560495104473081	0.7393374189564796	-3.659219111381688E-4	-	0.0	0.0
27	Gemella	0.1434570906877663	0.5769981385685901	0.18055121171418442	-4.6600955569080964E-4	-	0.0	0.0
84	Aggregatibacter	0.13852708460133856	0.6271670417762616	2.1394582577081541E-4	-1.3940657334144832E-5	-	0.0	0.0
116	Robinsoniella	0.13834449178332275	0.6271670417762616	0.6385608849267492	-3.2874619598295994E-6	-	0.0	0.0
63	Parvimonas	0.13572732805842974	0.6440194571446778	0.47958338074518214	-8.401637248934884E-5	-	0.0	0.0
134	Lonsdalea	0.1353012781497256	0.6440194571446778	0.6038464964417225	-5.35958612294586E-6	-	0.0	0.0
34	Anaerosporobacter	0.13505782105903835	0.6440194571446778	0.8329990372695464	3.2772550213024695E-5	+	0.0	0.0
94	Actinobacillus	0.1308581862446742	0.6945301282244591	0.6786168508836956	3.145039561777246E-6	+	0.0	0.0
4	Granulicatella	0.12994522215459559	0.6945301282244591	0.43100282566921133	9.391113816189863E-6	+	0.0	0.0
60	Peptoniphilus	0.12970176506390763	0.6945301282244591	0.23274627019224337	1.9637541083384054E-4	+	0.0	0.0
10	Ruminococcus	0.12811929397443644	0.711235195029689	0.460724153374396	-0.0048113622032867134	-	0.0	0.0
81	Paludibacter	0.1278758368837496	0.711235195029689	0.5612719484573234	-1.3144430919050519E-5	-	0.0	0.0
13	Marvinbryantia	0.12690200852099842	0.7278117291165672	0.5796691953920312	9.383566646378532E-5	+	0.0	0.0
100	Megasphaera	0.12647595861229421	0.7278117291165672	0.8904130501088469	9.450578210590341E-6	+	0.0	0.0
52	Bilophila	0.12398052343274446	0.7442197259033893	0.14461415204193107	-2.1963055386488143E-4	-	0.0	0.0
117	Erwinia	0.12306755934266544	0.7604177944983462	0.04377767774392052	-8.639987827145479E-6	-	0.0	0.0
17	Campylobacter	0.11917224589166187	0.792013031508925	0.7785767577603441	2.2044430919050566E-6	+	0.0	0.0
56	Providencia	0.11917224589166187	0.792013031508925	0.3735849575242808	3.623708460133901E-4	+	0.0	0.0
122	Anaerococcus	0.11046865489957375	0.8642827790506042	0.2946762720645727	1.6463919659160078E-4	+	0.0	0.0
55	Morganella	0.10815581253804016	0.8772403412558947	0.5272373886937001	9.302360316494227E-4	+	0.0	0.0
79	Gordonibacter	0.10462568472306738	0.9013436422831755	0.32957693023375045	-6.075715155203901E-6	-	0.0	0.0
112	Intestinimonas	0.10389531345100456	0.9013436422831755	0.7690450739551482	1.573097991478999E-6	+	0.0	0.0
92	Varibaculum	0.1031040779062688	0.9124230175285631	0.32742253886810235	5.6846987218502656E-5	+	0.0	0.0
107	Dysgonomonas	0.09963481436396782	0.9325030471043408	0.28039289643651244	-8.317346317711503E-6	-	0.0	0.0
82	Sporobacter	0.09531345100426003	0.9496943073294777	0.5116818903944075	-5.810590383444908E-6	-	0.0	0.0
41	Propionispora	0.09367011564211825	0.9571861970810588	0.9901256546004864	6.762020693853858E-8	+	0.0	0.0
95	Bifidobacterium	0.0933657942787588	0.9571861970810588	0.4196924073004691	1.1043986609860016E-4	+	0.0	0.0
21	Pseudomonas	0.09257455873402343	0.9571861970810588	0.9361630099537375	1.165112598904461E-5	+	0.0	0.0
98	Paenibacillus	0.09147900182592861	0.9639452436648751	0.6395798948873723	6.544978697504567E-6	+	0.0	0.0
62	Corynebacterium	0.09080949482653644	0.9639452436648751	0.25318212127898976	1.771528910529519E-4	+	0.0	0.0
126	Chryseobacterium	0.08411442483262366	0.983995343083883	0.7019275227463597	2.011199026171635E-6	+	0.0	0.0
133	Cellvibrio	0.08411442483262366	0.983995343083883	0.35918436357262606	7.477662811929407E-6	+	0.0	0.0
114	Shuttleworthia	0.0838101034692631	0.983995343083883	0.8778805940485497	7.469020085209936E-6	+	0.0	0.0
113	Pediococcus	0.08326232501521569	0.983995343083883	0.5462946589099644	9.238892270237387E-6	+	0.0	0.0
83	Aquisalimonas	0.08222763237979347	0.9874106261529367	0.7389124828357867	3.205538648813154E-6	+	0.0	0.0
132	Brevundimonas	0.0786366402921489	0.9926227153740532	0.6117301649366271	-8.971758977480249E-6	-	0.0	0.0
128	Turicibacter	0.0762020693852713	0.9945237142469574	0.2515330589018221	7.791606816798542E-5	+	0.0	0.0
130	Natranaerovirga	0.0762020693852713	0.9945237142469574	0.26304276886454037	1.688399269628727E-5	+	0.0	0.0
129	Anaeroplasma	0.07431527693244111	0.9960282580366815	0.23957911216255867	1.9151046865489952E-4	+	0.0	0.0
131	Howardella	0.07431527693244111	0.9960282580366815	0.23957911216255745	4.741314668289713E-5	+	0.0	0.0
140	Rhodobacter	0.07212416311625036	0.9971923267772983	0.9079872324497845	3.845100426049842E-6	+	0.0	0.0
127	Planifilum	0.06226415094339566	0.9998290948601503	5.580019335860524E-9	-5.309886792452827E-4	-	0.0	0.0
123	Candidatus.Armantifilum	0.0616555082166772	0.9998290948601503	0.6109658251396117	1.3505173463177118E-5	+	0.0	0.0
141	Dechloromarinus	0.06037735849056547	0.9999086804678158	0.4294230680501311	-6.795191722458908E-6	-	0.0	0.0
89	Eikenella	0.05976871576384701	0.9999086804678158	0.9371382461152247	5.947656725502171E-7	+	0.0	0.0
85	Sporomusa	0.0543517954960433	0.9999906941986655	0.9542075014148818	-2.687766281192921E-7	-	0.0	0.0
142	Ewingella	0.0543517954960433	0.9999906941986655	0.902534872939989	1.0113493609251482E-4	+	0.0	0.0
124	Flexibacter	0.05057821059038292	0.9999986881499902	0.8996034256624088	6.436396835057796E-7	+	0.0	0.0
115	Alicyclobacillus	0.04017041996348192	0.9999999999030296	0.4696985059304115	2.3780888618381006E-5	+	0.0	0.0
121	Aeromonas	0.04017041996348192	0.9999999999030296	0.46969850593040785	3.125258673158849E-5	+	0.0	0.0
139	Methylobacter	0.028119293974436466	1.0	0.41195017807695355	-1.4678271454656107E-5	-	0.0	0.0
143	Thermus	0.028119293974436466	1.0	0.41195017807695355	-3.402434570906883E-6	-	0.0	0.0
144	Nitrosomonas	0.028119293974436466	1.0	0.41195017807695355	-4.7240413877054305E-6	-	0.0	0.0
138	Francisella	0.020206938527084106	1.0	0.9127935665680131	7.758368837492391E-7	+	0.0	0.0
